,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
344,Shree Hanuman Chalisa,0.589,0.885,4,-3.4,1,0.035,0.545,0.0,0.132,0.831,91.01,audio_features,6H7fLdt0AeWpuxUKXuXWrx,spotify:track:6H7fLdt0AeWpuxUKXuXWrx,https://api.spotify.com/v1/tracks/6H7fLdt0AeWpuxUKXuXWrx,https://api.spotify.com/v1/audio-analysis/6H7fLdt0AeWpuxUKXuXWrx,586076,4
345,One Call Away,0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024,audio_features,37R0bQOQj5a7DOqh1TGzvB,spotify:track:37R0bQOQj5a7DOqh1TGzvB,https://api.spotify.com/v1/tracks/37R0bQOQj5a7DOqh1TGzvB,https://api.spotify.com/v1/audio-analysis/37R0bQOQj5a7DOqh1TGzvB,194453,4
346,Labon Ko,0.63,0.837,9,-4.635,0,0.0387,0.329,0.00271,0.159,0.473,107.997,audio_features,5WncH5iZ5GFlnXm7jKEXVP,spotify:track:5WncH5iZ5GFlnXm7jKEXVP,https://api.spotify.com/v1/tracks/5WncH5iZ5GFlnXm7jKEXVP,https://api.spotify.com/v1/audio-analysis/5WncH5iZ5GFlnXm7jKEXVP,341028,4
347,"Fire On Fire - From ""Watership Down""",0.584,0.407,1,-7.356,0,0.046,0.476,0.0,0.18,0.341,115.124,audio_features,5rFj8OzffT0iggSjcBaeND,spotify:track:5rFj8OzffT0iggSjcBaeND,https://api.spotify.com/v1/tracks/5rFj8OzffT0iggSjcBaeND,https://api.spotify.com/v1/audio-analysis/5rFj8OzffT0iggSjcBaeND,246735,4
348,Akhiyaan,0.724,0.618,2,-9.007,1,0.0534,0.0533,0.704,0.0886,0.0683,100.021,audio_features,2l3dFxtoSMgMQVyRIUHjpz,spotify:track:2l3dFxtoSMgMQVyRIUHjpz,https://api.spotify.com/v1/tracks/2l3dFxtoSMgMQVyRIUHjpz,https://api.spotify.com/v1/audio-analysis/2l3dFxtoSMgMQVyRIUHjpz,191869,4
349,No Decoder,0.511,0.563,4,-7.224,0,0.0263,0.327,0.877,0.12,0.192,128.036,audio_features,5IbYzV2VzATfYU8JElbQgo,spotify:track:5IbYzV2VzATfYU8JElbQgo,https://api.spotify.com/v1/tracks/5IbYzV2VzATfYU8JElbQgo,https://api.spotify.com/v1/audio-analysis/5IbYzV2VzATfYU8JElbQgo,254987,4
350,Blurred Lines,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,audio_features,0n4bITAu0Y0nigrz3MFJMb,spotify:track:0n4bITAu0Y0nigrz3MFJMb,https://api.spotify.com/v1/tracks/0n4bITAu0Y0nigrz3MFJMb,https://api.spotify.com/v1/audio-analysis/0n4bITAu0Y0nigrz3MFJMb,263827,4
351,Shubhaarambh,0.484,0.551,10,-6.6,1,0.0505,0.208,0.0,0.117,0.571,115.163,audio_features,6qGCJLF0V7SuHTOOGUcDsv,spotify:track:6qGCJLF0V7SuHTOOGUcDsv,https://api.spotify.com/v1/tracks/6qGCJLF0V7SuHTOOGUcDsv,https://api.spotify.com/v1/audio-analysis/6qGCJLF0V7SuHTOOGUcDsv,234093,4
352,Meri Tum Ho (Unplugged),0.575,0.306,11,-10.536,1,0.0476,0.885,0.0,0.109,0.338,82.011,audio_features,1BVlbuPTabrUN73h7LgyaY,spotify:track:1BVlbuPTabrUN73h7LgyaY,https://api.spotify.com/v1/tracks/1BVlbuPTabrUN73h7LgyaY,https://api.spotify.com/v1/audio-analysis/1BVlbuPTabrUN73h7LgyaY,213833,4
353,Pehli Dafa,0.679,0.537,4,-7.843,1,0.0322,0.844,3.34e-06,0.108,0.481,111.979,audio_features,4Tkb7zsDmsawB7S5TpKQV1,spotify:track:4Tkb7zsDmsawB7S5TpKQV1,https://api.spotify.com/v1/tracks/4Tkb7zsDmsawB7S5TpKQV1,https://api.spotify.com/v1/audio-analysis/4Tkb7zsDmsawB7S5TpKQV1,298771,4
354,Shinunoga E-Wa,0.6,0.76,6,-6.124,0,0.0452,0.166,4.09e-05,0.189,0.519,158.078,audio_features,0o9zmvc5f3EFApU52PPIyW,spotify:track:0o9zmvc5f3EFApU52PPIyW,https://api.spotify.com/v1/tracks/0o9zmvc5f3EFApU52PPIyW,https://api.spotify.com/v1/audio-analysis/0o9zmvc5f3EFApU52PPIyW,185573,4
355,Ice,0.725,0.565,2,-9.999,1,0.0625,0.0257,5.2e-06,0.462,0.328,89.939,audio_features,5bnfUWFS4sVeWx1JLA3K9Z,spotify:track:5bnfUWFS4sVeWx1JLA3K9Z,https://api.spotify.com/v1/tracks/5bnfUWFS4sVeWx1JLA3K9Z,https://api.spotify.com/v1/audio-analysis/5bnfUWFS4sVeWx1JLA3K9Z,174193,4
356,Chhore Ncr Aale,0.731,0.669,1,-7.697,0,0.346,0.0553,0.0,0.0193,0.38,159.998,audio_features,4YzmUshoyqoiOx2lVM0rD9,spotify:track:4YzmUshoyqoiOx2lVM0rD9,https://api.spotify.com/v1/tracks/4YzmUshoyqoiOx2lVM0rD9,https://api.spotify.com/v1/audio-analysis/4YzmUshoyqoiOx2lVM0rD9,200203,4
357,Hardum Humdum,0.59,0.821,2,-4.933,1,0.0444,0.346,8.38e-06,0.454,0.784,116.942,audio_features,6hVq4MGBhPIniEmpGbJIWR,spotify:track:6hVq4MGBhPIniEmpGbJIWR,https://api.spotify.com/v1/tracks/6hVq4MGBhPIniEmpGbJIWR,https://api.spotify.com/v1/audio-analysis/6hVq4MGBhPIniEmpGbJIWR,188000,4
358,Tera Hone Laga Hoon,0.684,0.771,8,-5.353,1,0.0307,0.548,0.0,0.112,0.539,119.982,audio_features,0dLbrlAVPPjpPqnYfmJsWk,spotify:track:0dLbrlAVPPjpPqnYfmJsWk,https://api.spotify.com/v1/tracks/0dLbrlAVPPjpPqnYfmJsWk,https://api.spotify.com/v1/audio-analysis/0dLbrlAVPPjpPqnYfmJsWk,299827,4
359,Navi Navi Yaari,0.851,0.576,10,-4.61,0,0.177,0.0142,0.0,0.0347,0.745,151.834,audio_features,39pjjDG9o44eDjkM4BPdiG,spotify:track:39pjjDG9o44eDjkM4BPdiG,https://api.spotify.com/v1/tracks/39pjjDG9o44eDjkM4BPdiG,https://api.spotify.com/v1/audio-analysis/39pjjDG9o44eDjkM4BPdiG,215724,4
360,Bp Up Down,0.696,0.847,3,-4.952,0,0.213,0.0654,0.0,0.0669,0.817,83.882,audio_features,6MKxatwkOdjYB4kkzrqMuB,spotify:track:6MKxatwkOdjYB4kkzrqMuB,https://api.spotify.com/v1/tracks/6MKxatwkOdjYB4kkzrqMuB,https://api.spotify.com/v1/audio-analysis/6MKxatwkOdjYB4kkzrqMuB,176429,4
361,Intro Episode,0.553,0.404,6,-12.491,0,0.519,0.397,0.0,0.334,0.394,86.548,audio_features,2J3QKGy1457KwxAG2iRZvI,spotify:track:2J3QKGy1457KwxAG2iRZvI,https://api.spotify.com/v1/tracks/2J3QKGy1457KwxAG2iRZvI,https://api.spotify.com/v1/audio-analysis/2J3QKGy1457KwxAG2iRZvI,87999,4
362,Brazil,0.687,0.617,4,-5.213,1,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079,audio_features,4sNG6zQBmtq7M8aeeKJRMQ,spotify:track:4sNG6zQBmtq7M8aeeKJRMQ,https://api.spotify.com/v1/tracks/4sNG6zQBmtq7M8aeeKJRMQ,https://api.spotify.com/v1/audio-analysis/4sNG6zQBmtq7M8aeeKJRMQ,252307,4
363,Pehle Bhi Main,0.413,0.406,10,-10.23,0,0.0353,0.768,2.22e-06,0.107,0.281,76.944,audio_features,7yDHHVKLbvDmVw1XXhDDIO,spotify:track:7yDHHVKLbvDmVw1XXhDDIO,https://api.spotify.com/v1/tracks/7yDHHVKLbvDmVw1XXhDDIO,https://api.spotify.com/v1/audio-analysis/7yDHHVKLbvDmVw1XXhDDIO,250158,4
364,Honesty,0.616,0.203,6,-11.421,0,0.0331,0.921,0.0,0.106,0.416,79.824,audio_features,4K5d58UkmjqNsA7kY43jgt,spotify:track:4K5d58UkmjqNsA7kY43jgt,https://api.spotify.com/v1/tracks/4K5d58UkmjqNsA7kY43jgt,https://api.spotify.com/v1/audio-analysis/4K5d58UkmjqNsA7kY43jgt,191000,4
365,Aaoge Tum Kabhi,0.534,0.863,0,-4.616,1,0.0356,0.015,0.0167,0.144,0.374,98.035,audio_features,5ivRSlOhVIXN2QMzqgsX0s,spotify:track:5ivRSlOhVIXN2QMzqgsX0s,https://api.spotify.com/v1/tracks/5ivRSlOhVIXN2QMzqgsX0s,https://api.spotify.com/v1/audio-analysis/5ivRSlOhVIXN2QMzqgsX0s,313163,4
366,Mountain at My Gates,0.495,0.931,2,-5.336,0,0.0469,0.0025,0.0819,0.246,0.617,104.05,audio_features,3f7OyfSoDbQC0LRDQiytPp,spotify:track:3f7OyfSoDbQC0LRDQiytPp,https://api.spotify.com/v1/tracks/3f7OyfSoDbQC0LRDQiytPp,https://api.spotify.com/v1/audio-analysis/3f7OyfSoDbQC0LRDQiytPp,244293,4
367,Kasoor,0.558,0.497,8,-7.175,1,0.0256,0.0285,5.36e-06,0.0799,0.444,107.047,audio_features,08kTa3SL9sV6Iy8KLKtGql,spotify:track:08kTa3SL9sV6Iy8KLKtGql,https://api.spotify.com/v1/tracks/08kTa3SL9sV6Iy8KLKtGql,https://api.spotify.com/v1/audio-analysis/08kTa3SL9sV6Iy8KLKtGql,197549,4
368,Chaleya,0.575,0.845,0,-5.28,1,0.0852,0.393,0.0107,0.131,0.439,95.047,audio_features,4nc6XiUze2Yh7wFueGOPv7,spotify:track:4nc6XiUze2Yh7wFueGOPv7,https://api.spotify.com/v1/tracks/4nc6XiUze2Yh7wFueGOPv7,https://api.spotify.com/v1/audio-analysis/4nc6XiUze2Yh7wFueGOPv7,200374,4
369,Like I'm Gonna Lose You,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038,audio_features,2YlZnw2ikdb837oKMKjBkW,spotify:track:2YlZnw2ikdb837oKMKjBkW,https://api.spotify.com/v1/tracks/2YlZnw2ikdb837oKMKjBkW,https://api.spotify.com/v1/audio-analysis/2YlZnw2ikdb837oKMKjBkW,225053,3
370,Legendary,0.537,0.656,11,-5.863,0,0.0411,0.0458,2.54e-06,0.112,0.45,141.873,audio_features,2bDENJyfbxj0neGiXUFvIX,spotify:track:2bDENJyfbxj0neGiXUFvIX,https://api.spotify.com/v1/tracks/2bDENJyfbxj0neGiXUFvIX,https://api.spotify.com/v1/audio-analysis/2bDENJyfbxj0neGiXUFvIX,232173,4
371,Electric Love,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,audio_features,2GiJYvgVaD2HtM8GqD9EgQ,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,https://api.spotify.com/v1/tracks/2GiJYvgVaD2HtM8GqD9EgQ,https://api.spotify.com/v1/audio-analysis/2GiJYvgVaD2HtM8GqD9EgQ,218107,4
372,Junk Of The Heart (Happy),0.604,0.894,2,-5.0,1,0.037,0.0212,0.0,0.0299,0.901,145.017,audio_features,2jZgzSxNSg1hTCq0ewWHGJ,spotify:track:2jZgzSxNSg1hTCq0ewWHGJ,https://api.spotify.com/v1/tracks/2jZgzSxNSg1hTCq0ewWHGJ,https://api.spotify.com/v1/audio-analysis/2jZgzSxNSg1hTCq0ewWHGJ,187253,4
373,Use Somebody - Recorded at Spotify Studios NYC,0.366,0.519,5,-6.066,1,0.0331,0.35,0.0,0.145,0.308,124.632,audio_features,5My4LtZW8JQJoKFDWodqIt,spotify:track:5My4LtZW8JQJoKFDWodqIt,https://api.spotify.com/v1/tracks/5My4LtZW8JQJoKFDWodqIt,https://api.spotify.com/v1/audio-analysis/5My4LtZW8JQJoKFDWodqIt,176587,4
374,"56. Tinder Criminals | Priya Seth, Dikshant Kamra and Lakshya Walia| Ramesh Kumar Swain",0.55,0.904,6,-4.896,0,0.238,0.0547,0.0,0.309,0.634,82.591,audio_features,70e69kyMF2tp8TMdh6rDLh,spotify:track:70e69kyMF2tp8TMdh6rDLh,https://api.spotify.com/v1/tracks/70e69kyMF2tp8TMdh6rDLh,https://api.spotify.com/v1/audio-analysis/70e69kyMF2tp8TMdh6rDLh,250942,4
375,Kho Gaye,0.779,0.227,1,-16.191,1,0.0379,0.983,0.14,0.113,0.38,116.042,audio_features,7nPCAO0Q9AHbM7PWyj9O98,spotify:track:7nPCAO0Q9AHbM7PWyj9O98,https://api.spotify.com/v1/tracks/7nPCAO0Q9AHbM7PWyj9O98,https://api.spotify.com/v1/audio-analysis/7nPCAO0Q9AHbM7PWyj9O98,213056,4
376,Safe And Sound,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,audio_features,6Z8R6UsFuGXGtiIxiD8ISb,spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,https://api.spotify.com/v1/tracks/6Z8R6UsFuGXGtiIxiD8ISb,https://api.spotify.com/v1/audio-analysis/6Z8R6UsFuGXGtiIxiD8ISb,192790,5
377,New Blood,0.492,0.892,7,-3.529,1,0.0554,0.0774,0.0,0.0532,0.36,72.976,audio_features,7GRGNtCeVyaC9kH48i0vUi,spotify:track:7GRGNtCeVyaC9kH48i0vUi,https://api.spotify.com/v1/tracks/7GRGNtCeVyaC9kH48i0vUi,https://api.spotify.com/v1/audio-analysis/7GRGNtCeVyaC9kH48i0vUi,198763,4
378,Alexander The Great - अलेक्जेंडर द ग्रेट | Ep 1,0.454,0.944,4,-5.003,0,0.0849,0.084,0.0119,0.11,0.288,113.321,audio_features,2mpdTbHtsUTbunJ62itq2E,spotify:track:2mpdTbHtsUTbunJ62itq2E,https://api.spotify.com/v1/tracks/2mpdTbHtsUTbunJ62itq2E,https://api.spotify.com/v1/audio-analysis/2mpdTbHtsUTbunJ62itq2E,517093,4
379,Nebulous,0.75,0.487,4,-18.446,1,0.0673,0.638,0.952,0.162,0.968,88.568,audio_features,3VssoiwImUsnSzWSfjoQTW,spotify:track:3VssoiwImUsnSzWSfjoQTW,https://api.spotify.com/v1/tracks/3VssoiwImUsnSzWSfjoQTW,https://api.spotify.com/v1/audio-analysis/3VssoiwImUsnSzWSfjoQTW,67126,4
380,Insane,0.796,0.572,8,-7.03,0,0.0545,0.416,2.55e-05,0.0975,0.304,98.967,audio_features,3UhmuWcFaLS3AO3kI9ynQ2,spotify:track:3UhmuWcFaLS3AO3kI9ynQ2,https://api.spotify.com/v1/tracks/3UhmuWcFaLS3AO3kI9ynQ2,https://api.spotify.com/v1/audio-analysis/3UhmuWcFaLS3AO3kI9ynQ2,206061,4
381,Silent Cat,0.571,0.0964,11,-15.749,0,0.0323,0.803,5.71e-05,0.0995,0.238,100.576,audio_features,0fKJ2ZJDgkMb7DKrhSdmHy,spotify:track:0fKJ2ZJDgkMb7DKrhSdmHy,https://api.spotify.com/v1/tracks/0fKJ2ZJDgkMb7DKrhSdmHy,https://api.spotify.com/v1/audio-analysis/0fKJ2ZJDgkMb7DKrhSdmHy,144356,4
382,Khwab Dekhe Sexy Lady,0.818,0.829,8,-7.145,0,0.0978,0.303,8.53e-05,0.277,0.967,108.999,audio_features,7GE3LwWzboPaTN0TlDcPs1,spotify:track:7GE3LwWzboPaTN0TlDcPs1,https://api.spotify.com/v1/tracks/7GE3LwWzboPaTN0TlDcPs1,https://api.spotify.com/v1/audio-analysis/7GE3LwWzboPaTN0TlDcPs1,279357,4
383,コトノハ,0.219,0.257,7,-12.865,1,0.0302,0.972,0.498,0.346,0.337,79.64,audio_features,7g2eFMIgTSGNuhR4aWitrZ,spotify:track:7g2eFMIgTSGNuhR4aWitrZ,https://api.spotify.com/v1/tracks/7g2eFMIgTSGNuhR4aWitrZ,https://api.spotify.com/v1/audio-analysis/7g2eFMIgTSGNuhR4aWitrZ,174428,4
384,Episode 1 I Purane Log I Kahaniwala I Hindi Podcast,0.795,0.79,7,-3.002,0,0.122,0.129,0.0,0.102,0.591,89.991,audio_features,1DnjcIwOkNgQcktfkzTrFG,spotify:track:1DnjcIwOkNgQcktfkzTrFG,https://api.spotify.com/v1/tracks/1DnjcIwOkNgQcktfkzTrFG,https://api.spotify.com/v1/audio-analysis/1DnjcIwOkNgQcktfkzTrFG,271442,4
385,Kamariya,0.825,0.666,4,-4.847,0,0.0554,0.143,2.81e-06,0.237,0.763,96.987,audio_features,5cjVsWqIkBQC7acTRhL0RO,spotify:track:5cjVsWqIkBQC7acTRhL0RO,https://api.spotify.com/v1/tracks/5cjVsWqIkBQC7acTRhL0RO,https://api.spotify.com/v1/audio-analysis/5cjVsWqIkBQC7acTRhL0RO,187983,4
386,Lalkara,0.85,0.557,0,-4.503,0,0.0431,0.0365,2.08e-06,0.131,0.468,96.99,audio_features,2oenSXLDbWVaaL7QjSGYj5,spotify:track:2oenSXLDbWVaaL7QjSGYj5,https://api.spotify.com/v1/tracks/2oenSXLDbWVaaL7QjSGYj5,https://api.spotify.com/v1/audio-analysis/2oenSXLDbWVaaL7QjSGYj5,160500,4
387,Starving,0.728,0.616,4,-4.238,1,0.0645,0.378,0.0,0.105,0.508,99.962,audio_features,4Ce37cRWvM1vIGGynKcs22,spotify:track:4Ce37cRWvM1vIGGynKcs22,https://api.spotify.com/v1/tracks/4Ce37cRWvM1vIGGynKcs22,https://api.spotify.com/v1/audio-analysis/4Ce37cRWvM1vIGGynKcs22,181880,4
388,Seven (feat. Latto) (Explicit Ver.),0.802,0.832,11,-4.107,1,0.0434,0.311,0.0,0.0815,0.89,124.997,audio_features,7x9aauaA9cu6tyfpHnqDLo,spotify:track:7x9aauaA9cu6tyfpHnqDLo,https://api.spotify.com/v1/tracks/7x9aauaA9cu6tyfpHnqDLo,https://api.spotify.com/v1/audio-analysis/7x9aauaA9cu6tyfpHnqDLo,185427,4
389,One Love,0.848,0.512,7,-7.757,1,0.118,0.284,0.00645,0.101,0.881,144.926,audio_features,5ZLkihi6DVsHwDL3B8ym1t,spotify:track:5ZLkihi6DVsHwDL3B8ym1t,https://api.spotify.com/v1/tracks/5ZLkihi6DVsHwDL3B8ym1t,https://api.spotify.com/v1/audio-analysis/5ZLkihi6DVsHwDL3B8ym1t,159222,4
390,halo,0.422,0.712,11,-5.907,0,0.1,0.273,0.0,0.051,0.471,78.454,audio_features,2CvOqDpQIMw69cCzWqr5yr,spotify:track:2CvOqDpQIMw69cCzWqr5yr,https://api.spotify.com/v1/tracks/2CvOqDpQIMw69cCzWqr5yr,https://api.spotify.com/v1/audio-analysis/2CvOqDpQIMw69cCzWqr5yr,261160,4
391,Sippy Siddhu Murder Case: Part 2,0.708,0.904,5,-4.259,0,0.0632,0.1,0.0,0.269,0.96,180.022,audio_features,3PKEWXIkFwSJnlGdhjivCP,spotify:track:3PKEWXIkFwSJnlGdhjivCP,https://api.spotify.com/v1/tracks/3PKEWXIkFwSJnlGdhjivCP,https://api.spotify.com/v1/audio-analysis/3PKEWXIkFwSJnlGdhjivCP,216125,4
392,Story of My Life,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,audio_features,4nVBt6MZDDP6tRVdQTgxJg,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg,245493,4
393,First Day,0.596,0.253,1,-14.369,0,0.0349,0.896,5.17e-05,0.102,0.368,95.162,audio_features,0eBryM7ePQH3Klt3jz8xZd,spotify:track:0eBryM7ePQH3Klt3jz8xZd,https://api.spotify.com/v1/tracks/0eBryM7ePQH3Klt3jz8xZd,https://api.spotify.com/v1/audio-analysis/0eBryM7ePQH3Klt3jz8xZd,188878,4
394,"Besharam Rang (From ""Pathaan"")",0.773,0.795,8,-5.537,0,0.0412,0.0587,0.00237,0.154,0.649,115.997,audio_features,0CtZpaOhtzvLV3FfcsVpQo,spotify:track:0CtZpaOhtzvLV3FfcsVpQo,https://api.spotify.com/v1/tracks/0CtZpaOhtzvLV3FfcsVpQo,https://api.spotify.com/v1/audio-analysis/0CtZpaOhtzvLV3FfcsVpQo,258474,4
395,Showstopper,0.808,0.593,10,-6.311,0,0.0351,0.347,0.000223,0.113,0.299,99.988,audio_features,64mInfKzmJIbuTvcnhRgfW,spotify:track:64mInfKzmJIbuTvcnhRgfW,https://api.spotify.com/v1/tracks/64mInfKzmJIbuTvcnhRgfW,https://api.spotify.com/v1/audio-analysis/64mInfKzmJIbuTvcnhRgfW,146062,4
396,No Ceilings,0.699,0.628,6,-8.34,0,0.0645,0.602,0.0,0.232,0.475,93.127,audio_features,0D4s5wJ9CQxYltzLcwHPhq,spotify:track:0D4s5wJ9CQxYltzLcwHPhq,https://api.spotify.com/v1/tracks/0D4s5wJ9CQxYltzLcwHPhq,https://api.spotify.com/v1/audio-analysis/0D4s5wJ9CQxYltzLcwHPhq,98684,4
397,Welcome to the Black Parade,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,audio_features,5wQnmLuC1W7ATsArWACrgW,spotify:track:5wQnmLuC1W7ATsArWACrgW,https://api.spotify.com/v1/tracks/5wQnmLuC1W7ATsArWACrgW,https://api.spotify.com/v1/audio-analysis/5wQnmLuC1W7ATsArWACrgW,311107,4
398,Subhanallah,0.302,0.493,9,-5.038,1,0.0451,0.455,0.0,0.134,0.457,88.904,audio_features,0GQngE2rOYvlKwEQjTAsP8,spotify:track:0GQngE2rOYvlKwEQjTAsP8,https://api.spotify.com/v1/tracks/0GQngE2rOYvlKwEQjTAsP8,https://api.spotify.com/v1/audio-analysis/0GQngE2rOYvlKwEQjTAsP8,249707,4
399,Losing My Religion,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,audio_features,31AOj9sFz2gM0O3hMARRBx,spotify:track:31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,268427,4
400,Kaise Hua,0.37,0.467,2,-6.973,1,0.0411,0.442,0.0,0.109,0.162,137.796,audio_features,5w0Xpt2YHT2Y3z3e4UUJP7,spotify:track:5w0Xpt2YHT2Y3z3e4UUJP7,https://api.spotify.com/v1/tracks/5w0Xpt2YHT2Y3z3e4UUJP7,https://api.spotify.com/v1/audio-analysis/5w0Xpt2YHT2Y3z3e4UUJP7,234722,4
401,Despair In The Departure Lounge,0.316,0.306,2,-13.322,1,0.0411,0.676,0.0025,0.0809,0.284,85.255,audio_features,605E2oDpy3uSIhbRFcrQyn,spotify:track:605E2oDpy3uSIhbRFcrQyn,https://api.spotify.com/v1/tracks/605E2oDpy3uSIhbRFcrQyn,https://api.spotify.com/v1/audio-analysis/605E2oDpy3uSIhbRFcrQyn,202853,4
402,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",0.644,0.818,6,-5.924,0,0.0549,0.431,2.62e-05,0.0806,0.789,118.477,audio_features,7fW9J3EpVWVN1ouv0slAs0,spotify:track:7fW9J3EpVWVN1ouv0slAs0,https://api.spotify.com/v1/tracks/7fW9J3EpVWVN1ouv0slAs0,https://api.spotify.com/v1/audio-analysis/7fW9J3EpVWVN1ouv0slAs0,266653,4
403,Tere Bina,0.744,0.7,2,-7.663,1,0.0375,0.278,0.000155,0.068,0.867,144.033,audio_features,4FeczSomVWVyU4FW7xDeAI,spotify:track:4FeczSomVWVyU4FW7xDeAI,https://api.spotify.com/v1/tracks/4FeczSomVWVyU4FW7xDeAI,https://api.spotify.com/v1/audio-analysis/4FeczSomVWVyU4FW7xDeAI,309640,4
404,Dance Little Liar,0.538,0.607,1,-9.133,0,0.0352,0.0586,0.769,0.0975,0.543,100.158,audio_features,3u16Clmxz7dJpnQWXXynok,spotify:track:3u16Clmxz7dJpnQWXXynok,https://api.spotify.com/v1/tracks/3u16Clmxz7dJpnQWXXynok,https://api.spotify.com/v1/audio-analysis/3u16Clmxz7dJpnQWXXynok,283493,4
405,Dil Diyan Gallan,0.716,0.64,2,-8.726,1,0.025,0.565,0.00139,0.127,0.485,105.012,audio_features,5MnAi6ZF7cE8pAz7wYr9Ta,spotify:track:5MnAi6ZF7cE8pAz7wYr9Ta,https://api.spotify.com/v1/tracks/5MnAi6ZF7cE8pAz7wYr9Ta,https://api.spotify.com/v1/audio-analysis/5MnAi6ZF7cE8pAz7wYr9Ta,260537,4
406,Song for Jesse,0.396,0.14,3,-18.382,1,0.0356,0.948,0.469,0.326,0.0697,77.204,audio_features,6gUDZLFiJfsSDlGK5EM9uu,spotify:track:6gUDZLFiJfsSDlGK5EM9uu,https://api.spotify.com/v1/tracks/6gUDZLFiJfsSDlGK5EM9uu,https://api.spotify.com/v1/audio-analysis/6gUDZLFiJfsSDlGK5EM9uu,155693,3
407,心響~SHION~,0.478,0.371,9,-10.982,0,0.0259,0.878,0.537,0.101,0.359,81.98,audio_features,5DjZ63hxQEM7k6p6wLMzHA,spotify:track:5DjZ63hxQEM7k6p6wLMzHA,https://api.spotify.com/v1/tracks/5DjZ63hxQEM7k6p6wLMzHA,https://api.spotify.com/v1/audio-analysis/5DjZ63hxQEM7k6p6wLMzHA,170260,4
408,"Mere Sohneya (From ""Kabir Singh"")",0.376,0.643,9,-5.713,1,0.0411,0.558,0.0,0.217,0.646,136.228,audio_features,7sJQv0LRPgM2xCkkdWOlyj,spotify:track:7sJQv0LRPgM2xCkkdWOlyj,https://api.spotify.com/v1/tracks/7sJQv0LRPgM2xCkkdWOlyj,https://api.spotify.com/v1/audio-analysis/7sJQv0LRPgM2xCkkdWOlyj,193356,5
409,Down By The River,0.687,0.695,9,-7.954,1,0.0486,0.755,6.11e-05,0.109,0.453,114.029,audio_features,5itF66zYn38tEXTAvFPqIk,spotify:track:5itF66zYn38tEXTAvFPqIk,https://api.spotify.com/v1/tracks/5itF66zYn38tEXTAvFPqIk,https://api.spotify.com/v1/audio-analysis/5itF66zYn38tEXTAvFPqIk,241053,4
410,Sleep On The Floor,0.389,0.431,7,-8.061,1,0.0344,0.249,0.0,0.13,0.275,142.14,audio_features,44uOreAESeRIBaxkuCW4wN,spotify:track:44uOreAESeRIBaxkuCW4wN,https://api.spotify.com/v1/tracks/44uOreAESeRIBaxkuCW4wN,https://api.spotify.com/v1/audio-analysis/44uOreAESeRIBaxkuCW4wN,211851,4
411,"GTA 6, Other Games And India’s Bright Future | Scout On TRS हिंदी | Darr Ke Aage Jeet Hai",0.595,0.456,0,-10.952,0,0.0486,0.387,0.0096,0.184,0.833,145.14,audio_features,75paWcIGCWuIa1t50gZc1t,spotify:track:75paWcIGCWuIa1t50gZc1t,https://api.spotify.com/v1/tracks/75paWcIGCWuIa1t50gZc1t,https://api.spotify.com/v1/audio-analysis/75paWcIGCWuIa1t50gZc1t,105999,4
412,Tarantula,0.683,0.909,0,-3.218,1,0.0745,0.013,0.000849,0.0801,0.787,125.002,audio_features,0rnGYYBw32ALUIiuEgwv2c,spotify:track:0rnGYYBw32ALUIiuEgwv2c,https://api.spotify.com/v1/tracks/0rnGYYBw32ALUIiuEgwv2c,https://api.spotify.com/v1/audio-analysis/0rnGYYBw32ALUIiuEgwv2c,211550,4
413,El Mañana,0.644,0.728,9,-8.396,0,0.029,0.000988,0.0279,0.473,0.607,132.488,audio_features,0dcMqjeDpwqB2xhzMsld0p,spotify:track:0dcMqjeDpwqB2xhzMsld0p,https://api.spotify.com/v1/tracks/0dcMqjeDpwqB2xhzMsld0p,https://api.spotify.com/v1/audio-analysis/0dcMqjeDpwqB2xhzMsld0p,235360,4
